dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.48981019049644237,0.197224539916635,-0.8954523369188656,-0.8222736507960484,-0.16622179026207393,-0.11648372929516791,0.0033333333333333335,,,,,,,,,-0.5185732348614813
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.4025168973826724,0.19423829772874737,-0.7806354048768214,-0.7065497083018394,-0.05067255854652361,0.0,0.012,,,,,,,,,-0.3457154899076542
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.06513935759604612,0.15314313144279698,-0.4305831951058496,-0.3710942917741636,0.15059765748495943,0.21140543405313864,0.14333333333333334,,,,,,,,,-0.1728577449538271
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE,slope,,,,pretrend,0.16711455170362272,0.06923116205311633,0.03267083649330103,0.0558224640353484,0.2823036668952021,0.3103718578098979,0.006666666666666667,,,,,,,,,0.1728577449538271
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.0033333333333333335,,,,,,,,,0.1728577449538271
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.01,,,,,,,,,0.1728577449538271
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.4795686387274738,0.20488156465729254,-0.895644808404667,-0.8157460173330426,-0.14061411148301786,-0.07822149313798189,0.007333333333333333,,,,,,,,,-0.6684535155621576
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.40282102289368943,0.1966449880005024,-0.7831375369829313,-0.7167986750301952,-0.04297320866404151,0.0,0.012,,,,,,,,,-0.44563567704143836
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.0650817328045185,0.15425546915492033,-0.43125476345918495,-0.3763970588786085,0.15089869348906487,0.21140543405313902,0.14466666666666667,,,,,,,,,-0.22281783852071918
canonical,PT_violation_a20,1,200,0,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.4965853708974524,0.2017105134360021,-0.9112347409086752,-0.8528651170943716,-0.16622179026207423,-0.11144856533248598,0.0033333333333333335,,,,,,,,,-0.4167007642315163
