dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,0.17391894047702863,0.1990463596067502,-0.23263011342950887,-0.1492347272615664,0.49722761006058547,0.5901038886813031,0.18333333333333332,,,,,,,,,0.13333333333333333
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,0.35302862985706984,0.19518115890727325,-0.013583926745026731,0.030340865534385256,0.6744009258016503,0.73641827429765,0.03266666666666666,,,,,,,,,0.08888888888888889
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,0.1453701284526728,0.1911882612637272,-0.23553728032764387,-0.16181443224704808,0.46619425766237604,0.5276445114877697,0.21866666666666668,,,,,,,,,0.044444444444444446
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,slope,,,,pretrend,-0.09808458639984989,0.07205253614307387,-0.2443227325055386,-0.21588581433978624,0.014343739517149592,0.03778259309980642,0.08666666666666667,,,,,,,,,-0.044444444444444446
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.03266666666666666,,,,,,,,,-0.044444444444444446
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.09799999999999999,,,,,,,,,-0.044444444444444446
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,0.9649696168351349,0.251080470118793,0.48212490920660916,0.5560867611926263,1.37763709747013,1.452373411670798,0.0006666666666666666,,,,,,,,,1.1999999999999993
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,0.9436019274123231,0.25538101244644207,0.46420833619832896,0.5362100154582825,1.3771184710391775,1.452373411670798,0.0,,,,,,,,,0.7999999999999996
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,0.5938453602212709,0.2372283143191801,0.13497784422436546,0.2100568439899822,0.9922215259658247,1.0580307461231107,0.0033333333333333335,,,,,,,,,0.3999999999999998
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.8148944049706043,0.2938351153122221,-1.3741960468836754,-1.3021566766342993,-0.3447226231720072,-0.2621443513801665,0.002,,,,,,,,,-1.1999999999999995
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X1=1_k=-3,,,-3.0,pretrend,-0.3851879920869966,0.26696001338895875,-0.9063076822554951,-0.8277435783905215,0.03289523360442446,0.12876706649890513,0.06733333333333333,,,,,,,,,-0.7999999999999997
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X1=1_k=-2,,,-2.0,pretrend,-0.4152239112580748,0.24406858292416753,-0.8853185793943825,-0.8083214179869936,0.0,0.03043148446999782,0.032,,,,,,,,,-0.39999999999999986
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X2=low_k=-4,,,-4.0,pretrend,0.1603288923995473,0.1993764200634364,-0.2429927897355357,-0.15831879871782228,0.48761013164376305,0.5766482488202636,0.20733333333333334,,,,,,,,,0.1090909090909091
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X2=low_k=-3,,,-3.0,pretrend,0.34275708391953097,0.19586404743628355,-0.02634330192992906,0.01507081035676323,0.6626942636477883,0.730989037184018,0.038,,,,,,,,,0.07272727272727274
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X2=low_k=-2,,,-2.0,pretrend,0.13771697652080767,0.1912293488595696,-0.2439322819791771,-0.16764603733525182,0.4579177039712865,0.5270434378032808,0.23733333333333334,,,,,,,,,0.03636363636363637
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X2=high_k=-4,,,-4.0,pretrend,0.2569800402016191,0.20468530503222798,-0.15461258721746085,-0.07791757113117377,0.596615662825406,0.6658344339217942,0.09333333333333334,,,,,,,,,0.2545454545454546
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X2=high_k=-3,,,-3.0,pretrend,0.41451293303790726,0.2001742216507924,0.029431224480001253,0.07541503404962788,0.7460466191965736,0.8011289341270467,0.02,,,,,,,,,0.1696969696969697
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUB,X2=high_k=-2,,,-2.0,pretrend,0.19175654502761863,0.1956557361524322,-0.2026950126915836,-0.11981763286926159,0.514755132224654,0.5796865161189618,0.164,,,,,,,,,0.08484848484848485
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X1_k=-4,,,-4.0,pretrend,-1.7798640218057389,0.36985768181486667,-2.492903979376455,-2.398053318101745,-1.1857122607183088,-1.067339273663801,0.0,,,,,,,,,-2.3999999999999986
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X1_k=-3,,,-3.0,pretrend,-1.3287899194993198,0.34747378714696914,-2.041383791837211,-1.9294886224329313,-0.7817930846740209,-0.6785397950017198,0.0,,,,,,,,,-1.5999999999999992
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X1_k=-2,,,-2.0,pretrend,-1.0090692714793457,0.29293252409518883,-1.5952788654861845,-1.4978888084895345,-0.5796416831131,-0.4887132756641447,0.0013333333333333333,,,,,,,,,-0.7999999999999996
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X1_slope,,,,pretrend,0.6433029411353716,0.11837133225613707,0.4176664418167764,0.4516460614259819,0.8438247163961311,0.8751522659989479,0.0,,,,,,,,,0.7999999999999996
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X1_any,,,,pretrend,,,,,,,0.0,,,,,,,,,0.7999999999999996
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X1_any_bonf,,,,pretrend,,,,,,,0.0,,,,,,,,,0.7999999999999996
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X2_k=-4,,,-4.0,pretrend,0.09665114780207175,0.06287148803753008,-0.06963752592208258,0.036163977257667276,0.14600706976383157,0.15292302838882177,0.04133333333333333,,,,,,,,,0.14545454545454545
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X2_k=-3,,,-3.0,pretrend,0.07175584911837635,0.056920761482733,-0.0669620271699349,0.03558515963393188,0.1171370116653314,0.1254743839438198,0.037333333333333336,,,,,,,,,0.09696969696969697
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X2_k=-2,,,-2.0,pretrend,0.05403956850681097,0.04814990179993508,-0.04874034025641648,0.02458816626868088,0.09121137929540325,0.09753956913402148,0.036,,,,,,,,,0.048484848484848485
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X2_slope,,,,pretrend,-0.034821765010698495,0.023311838379099167,-0.05374709753414406,-0.051342037871672776,-0.01583000932376856,0.025637785854150157,0.04133333333333333,,,,,,,,,-0.048484848484848485
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X2_any,,,,pretrend,,,,,,,0.036,,,,,,,,,-0.048484848484848485
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE_SUBC,X2_any_bonf,,,,pretrend,,,,,,,0.10799999999999998,,,,,,,,,-0.048484848484848485
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,k=-4,,,-4.0,twfe_es,0.3225370699885559,0.2728377425957988,-0.21221508334047623,-0.12624118227111414,0.771315322248226,0.8572892233175881,0.11857168895364129,,,,,,,,,0.13333333333333333
canonical,PT_violation_het40,1,200,150,pretrend_unit,PRE,k=-3,,,-3.0,twfe_es,0.5665244613678553,0.2440080663435481,0.08827743562488938,0.1651668174104048,0.9678821053253057,1.0447714871108211,0.01012334031762539,,,,,,,,,0.08888888888888889
