family,design,degree,N,task_estimator,method,estimand_type,estimand_id,point_summary,n_reps,mean_true,bias,abs_bias,rmse,mae,empirical_sd_error,emp_sd,raw_sd_est,raw_variance_est,bias_mcse,mcse_bias,avg_post_sd,sd_ratio_error,sd_ratio,cover90,mcse_cover90,len90,cover95,mcse_cover95,len95
correction_completion,PT_conditional,1,200,raw_structured,pretrend,PRE_SUBC,X2_k=-3,median,1,0.0,0.0088723551983943,0.0088723551983943,0.0088723551983943,0.0088723551983943,,,,,,,0.0124741331872659,,,1.0,0.0,0.0367198496545543,1.0,0.0,0.0389825976060105
correction_completion,PT_conditional,1,200,raw_structured,pretrend,PRE_SUBC,X2_k=-4,mean,1,0.0,-8.37774888923884e-06,8.37774888923884e-06,8.37774888923884e-06,8.37774888923884e-06,,,,,,,0.0191672750761948,,,1.0,0.0,0.0634260304661663,1.0,0.0,0.0729013656771708
correction_completion,PT_conditional,1,200,raw_structured,pretrend,PRE_SUBC,X2_k=-4,median,1,0.0,-0.0006437179509237,0.0006437179509237,0.0006437179509237,0.0006437179509237,,,,,,,0.0191672750761948,,,1.0,0.0,0.0634260304661663,1.0,0.0,0.0729013656771708
correction_completion,PT_conditional,1,200,raw_structured,pretrend,PRE_SUBC,X2_slope,mean,1,0.0,-0.0012327734293795,0.0012327734293795,0.0012327734293795,0.0012327734293795,,,,,,,0.005330624723694,,,1.0,0.0,0.0165356878088214,1.0,0.0,0.018905982313100998
correction_completion,PT_conditional,1,200,raw_structured,pretrend,PRE_SUBC,X2_slope,median,1,0.0,-0.0004673456535435,0.0004673456535435,0.0004673456535435,0.0004673456535435,,,,,,,0.005330624723694,,,1.0,0.0,0.0165356878088214,1.0,0.0,0.018905982313100998
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,k=-2,mean,1,0.0,0.0011888515068275,0.0011888515068275,0.0011888515068275,0.0011888515068275,,,,,,,0.0066462817722074,,,1.0,0.0,0.020400352906126,1.0,0.0,0.0222413517130393
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,k=-2,median,1,0.0,0.0009449080991955,0.0009449080991955,0.0009449080991955,0.0009449080991955,,,,,,,0.0066462817722074,,,1.0,0.0,0.020400352906126,1.0,0.0,0.0222413517130393
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,k=-3,mean,1,0.0,-0.0001168431289263,0.0001168431289263,0.0001168431289263,0.0001168431289263,,,,,,,0.0064872642400281,,,1.0,0.0,0.0183826633064101,1.0,0.0,0.021646879312017697
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,k=-3,median,1,0.0,0.0014002121368609,0.0014002121368609,0.0014002121368609,0.0014002121368609,,,,,,,0.0064872642400281,,,1.0,0.0,0.0183826633064101,1.0,0.0,0.021646879312017697
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE,k=-4,mean,1,0.0,0.0013005037103936,0.0013005037103936,0.0013005037103936,0.0013005037103936,,,,,,,0.007451780621519,,,1.0,0.0,0.0217564765391647,1.0,0.0,0.024141025998448702
